startTime;AV01;AV02;AV04;AV05;AV06;AV07;AV08;AV09;AV10;AV12
2026-02-16 22:00:00+00:00;2082.1;184.1;984.5;0.1;963.5;0.0;0.0;357.7;944.9;169.5
2026-02-16 23:00:00+00:00;1976.8;660.0;1010.7;0.1;1067.7;0.0;0.0;417.8;880.9;590.0
2026-02-17 00:00:00+00:00;1685.3;508.0;1005.0;0.1;933.7;0.0;0.0;390.8;323.4;101.7
2026-02-17 01:00:00+00:00;1686.9;743.0;987.7;0.1;906.2;0.0;0.0;391.9;560.7;115.5
2026-02-17 02:00:00+00:00;1958.9;871.0;1026.3;0.0;906.6;0.0;0.0;392.7;171.6;38.1
2026-02-17 03:00:00+00:00;2162.3;864.1;1050.1;0.0;871.8;0.0;0.5;397.5;352.3;151.6
2026-02-17 04:00:00+00:00;2266.9;446.1;1093.0;0.2;1661.8;0.0;0.3;382.4;2455.0;1173.0
2026-02-17 05:00:00+00:00;2237.8;713.2;1075.8;0.2;1022.3;0.0;0.1;768.4;334.1;105.8
2026-02-17 06:00:00+00:00;2197.9;330.8;995.1;111.3;1583.9;0.0;0.1;839.8;1032.6;335.1
2026-02-17 07:00:00+00:00;2438.7;456.4;949.3;184.7;2728.1;0.0;1.0;871.9;1167.0;224.5
2026-02-17 08:00:00+00:00;2445.1;443.6;1008.9;286.6;3820.0;0.1;1.2;778.8;1521.5;193.2
2026-02-17 09:00:00+00:00;2491.3;31.9;1058.1;0.2;5310.5;0.3;1.7;788.7;1170.4;81.5
2026-02-17 10:00:00+00:00;2347.3;789.3;976.5;21.2;6049.8;0.3;1.1;869.3;1406.9;96.1
2026-02-17 11:00:00+00:00;2300.9;511.5;1006.4;18.2;5547.6;0.3;1.0;893.1;539.2;46.7
2026-02-17 12:00:00+00:00;2371.0;486.9;982.3;0.3;4219.2;0.3;1.0;832.1;388.0;142.5
2026-02-17 13:00:00+00:00;2232.4;618.0;1018.2;0.2;3190.2;0.2;0.7;368.5;1114.8;326.4
2026-02-17 14:00:00+00:00;1823.2;484.8;1056.6;0.0;1702.7;0.0;1.2;356.1;444.8;254.6
2026-02-17 15:00:00+00:00;1780.7;581.1;1037.8;1.0;2445.6;0.0;1.1;356.1;3158.5;1752.7
2026-02-17 16:00:00+00:00;1986.4;403.0;1010.2;0.0;2069.6;0.0;0.8;376.9;2151.9;1091.3
2026-02-17 17:00:00+00:00;1878.9;568.9;1020.3;0.0;1824.4;0.0;0.6;420.2;1984.1;638.1
2026-02-17 18:00:00+00:00;2209.9;827.8;1026.2;0.0;1238.3;0.0;0.7;382.5;780.4;267.8
2026-02-17 19:00:00+00:00;1960.2;853.9;1036.1;0.0;1224.1;0.0;0.6;384.1;194.4;98.2
2026-02-17 20:00:00+00:00;1864.1;856.4;1024.9;0.0;1568.0;0.0;0.1;430.5;1112.3;307.4
2026-02-17 21:00:00+00:00;1777.3;528.3;996.3;0.1;1209.8;0.0;0.1;394.1;1284.2;630.3
2026-02-17 22:00:00+00:00;1745.4;527.0;990.4;0.1;713.2;0.0;0.9;346.3;246.4;64.7
2026-02-17 23:00:00+00:00;1945.4;487.0;1020.0;0.1;869.6;0.0;0.0;293.7;753.8;299.9
2026-02-18 00:00:00+00:00;2178.0;672.0;1037.6;0.1;923.9;0.0;0.1;306.6;405.4;112.0
2026-02-18 01:00:00+00:00;2160.2;452.6;1046.3;0.1;847.3;0.0;0.2;335.7;908.8;272.2
2026-02-18 02:00:00+00:00;2166.5;824.9;1072.3;0.0;899.0;0.0;0.0;334.8;748.7;167.8
2026-02-18 03:00:00+00:00;2027.6;603.5;1114.6;0.2;698.0;0.0;0.1;382.0;163.1;78.9
2026-02-18 04:00:00+00:00;1955.7;639.2;1122.8;0.6;979.3;0.0;0.1;430.8;448.4;115.7
2026-02-18 05:00:00+00:00;1782.6;669.8;1053.0;0.3;1019.1;0.0;0.1;445.4;539.3;130.4
2026-02-18 06:00:00+00:00;2066.9;957.4;1005.9;0.0;2610.0;0.0;0.6;456.6;2271.4;713.9
2026-02-18 07:00:00+00:00;2194.8;220.3;951.3;25.7;3749.7;0.0;0.6;484.2;1979.6;723.8
2026-02-18 08:00:00+00:00;2447.5;47.9;876.9;1.2;7087.7;0.2;0.7;421.4;1960.2;1055.5
2026-02-18 09:00:00+00:00;2406.7;41.2;906.1;0.2;11952.7;0.4;1.2;370.0;2086.7;1355.0
2026-02-18 10:00:00+00:00;2424.0;25.6;840.5;1.2;14904.0;0.8;1.1;426.5;924.1;35.2
2026-02-18 11:00:00+00:00;2287.3;18.2;834.9;1.0;14812.7;0.9;0.9;440.8;962.5;131.9
2026-02-18 12:00:00+00:00;2174.3;405.7;844.9;0.2;11193.3;0.6;1.2;384.2;950.0;71.3
2026-02-18 13:00:00+00:00;2314.1;732.6;933.7;0.3;5741.9;0.2;0.5;361.3;571.3;108.8
2026-02-18 14:00:00+00:00;2439.3;30.9;942.8;0.1;1973.2;0.0;0.4;324.5;341.0;124.6
2026-02-18 15:00:00+00:00;2406.2;16.1;937.2;0.2;1629.0;0.0;0.6;351.6;929.7;640.8
2026-02-18 16:00:00+00:00;2248.6;24.9;943.5;0.0;1678.0;0.0;0.5;399.9;1905.6;1795.2
2026-02-18 17:00:00+00:00;2233.1;15.1;938.2;0.0;1370.6;0.0;1.1;392.6;797.1;123.3
2026-02-18 18:00:00+00:00;2031.9;60.6;954.4;0.0;1027.0;0.0;0.3;448.5;471.1;46.6
2026-02-18 19:00:00+00:00;1932.3;735.9;994.6;0.1;1009.1;0.0;0.6;452.4;1001.3;494.5
2026-02-18 20:00:00+00:00;1922.9;618.4;1027.6;0.5;1060.6;0.0;0.6;477.1;1741.3;1378.8
2026-02-18 21:00:00+00:00;1970.3;542.7;1022.9;0.1;580.8;0.0;0.1;443.2;973.8;452.0
2026-02-18 22:00:00+00:00;1931.0;497.3;1016.4;0.1;649.2;0.0;0.0;456.1;285.3;225.1
2026-02-18 23:00:00+00:00;2011.4;458.6;1035.2;0.1;633.2;0.0;0.1;449.2;655.4;144.0
2026-02-19 00:00:00+00:00;1976.4;228.7;1037.3;0.1;600.6;0.0;0.0;446.3;663.0;385.7
2026-02-19 01:00:00+00:00;1768.6;245.0;1046.2;0.3;603.7;0.0;0.0;458.1;465.3;158.9
2026-02-19 02:00:00+00:00;1708.5;223.8;1070.1;0.2;656.4;0.0;0.2;474.5;561.9;154.8
2026-02-19 03:00:00+00:00;1590.2;163.2;1115.8;0.1;586.0;0.0;0.1;457.1;235.5;36.8
2026-02-19 04:00:00+00:00;1805.6;257.5;1155.4;0.0;870.7;0.0;0.2;455.7;395.1;151.8
2026-02-19 05:00:00+00:00;2230.6;349.8;1061.5;0.2;1028.2;0.0;0.1;500.2;1026.8;652.0
2026-02-19 06:00:00+00:00;3313.7;368.1;1025.3;694.7;3058.2;0.0;0.7;546.2;4083.8;1715.4
2026-02-19 07:00:00+00:00;3372.8;157.9;971.4;2732.0;7226.4;0.0;6.8;679.6;9443.2;2878.2
2026-02-19 08:00:00+00:00;3110.7;65.8;974.6;1398.3;8477.0;0.1;1.1;557.1;2877.3;592.9
2026-02-19 09:00:00+00:00;2935.7;23.9;959.8;76.2;12614.5;0.5;1.3;470.1;1522.4;319.0
2026-02-19 10:00:00+00:00;2951.3;7.5;977.7;2.0;16369.1;0.7;1.7;465.2;759.1;196.0
2026-02-19 11:00:00+00:00;2564.5;6.5;1059.7;93.6;16759.7;1.0;2.3;449.1;726.3;94.9
2026-02-19 12:00:00+00:00;2452.7;18.0;1008.9;80.7;12925.7;0.9;2.1;476.1;757.2;69.0
2026-02-19 13:00:00+00:00;2302.0;10.9;1034.7;6.4;7016.2;0.7;1.6;447.7;727.2;233.3
2026-02-19 14:00:00+00:00;2316.7;22.3;1116.0;1.5;1877.3;0.2;0.1;420.7;892.8;203.0
2026-02-19 15:00:00+00:00;2252.6;40.7;1123.2;66.3;1051.0;0.0;0.8;434.5;1800.5;584.2
2026-02-19 16:00:00+00:00;2554.4;63.7;1121.6;117.1;1558.6;0.0;0.4;432.2;2488.7;858.5
2026-02-19 17:00:00+00:00;2740.5;117.7;1111.8;115.7;1034.6;0.0;0.3;433.9;1116.6;421.0
2026-02-19 18:00:00+00:00;2639.1;361.2;1088.2;2.8;924.8;0.0;0.3;446.3;1024.2;562.8
2026-02-19 19:00:00+00:00;2521.9;318.3;1036.5;0.0;811.2;0.0;0.3;512.7;851.7;663.9
2026-02-19 20:00:00+00:00;2196.0;184.3;1069.8;0.2;661.4;0.0;1.1;507.5;793.2;270.7
2026-02-19 21:00:00+00:00;1954.1;161.6;1025.9;15.0;679.9;0.0;0.6;478.5;827.4;180.6
2026-02-19 22:00:00+00:00;1777.8;212.2;1011.4;3.4;663.8;0.0;0.4;425.6;156.3;9.8
2026-02-19 23:00:00+00:00;1541.9;199.1;1016.7;62.2;830.1;0.0;0.8;468.6;430.2;201.4
2026-02-20 00:00:00+00:00;1785.7;193.4;1031.4;2.0;743.5;0.0;0.0;464.7;450.9;113.4
2026-02-20 01:00:00+00:00;1838.3;217.1;1022.3;0.2;595.6;0.0;0.0;458.9;237.7;91.4
2026-02-20 02:00:00+00:00;1969.5;148.8;1040.0;0.6;708.6;0.0;0.2;435.5;368.8;57.6
2026-02-20 03:00:00+00:00;1913.2;65.5;1046.5;0.1;555.6;0.0;0.0;446.4;394.5;256.2
2026-02-20 04:00:00+00:00;1950.0;50.2;1043.8;62.9;1067.9;0.0;0.1;463.5;799.3;145.5
2026-02-20 05:00:00+00:00;1772.3;2.4;1029.3;26.8;1905.4;0.0;0.6;441.2;2097.5;426.0
2026-02-20 06:00:00+00:00;2009.7;29.2;994.8;18.4;1797.4;0.0;0.4;403.8;1088.2;113.3
2026-02-20 07:00:00+00:00;2187.6;49.7;960.7;79.0;4716.5;0.1;0.6;387.0;1709.5;427.2
2026-02-20 08:00:00+00:00;2191.8;146.1;926.6;41.8;10893.5;0.4;1.5;381.3;2450.0;1223.4
2026-02-20 09:00:00+00:00;2125.9;93.9;1017.6;178.8;18031.1;0.9;2.8;417.4;2338.8;759.9
2026-02-20 10:00:00+00:00;2112.0;112.9;986.9;14.5;23626.3;1.0;3.4;352.4;1655.8;353.2
2026-02-20 11:00:00+00:00;2046.9;144.2;1015.5;0.9;23555.5;1.0;3.5;308.3;1629.2;356.2
2026-02-20 12:00:00+00:00;2151.0;150.3;1016.6;0.3;15989.9;0.8;4.8;320.5;1633.8;371.8
2026-02-20 13:00:00+00:00;2321.0;155.3;1036.6;0.5;7210.1;0.4;1.4;363.9;1236.7;371.3
2026-02-20 14:00:00+00:00;2238.3;131.6;782.5;0.0;2069.1;0.2;1.1;384.3;1310.0;312.0
2026-02-20 15:00:00+00:00;2413.8;128.5;484.6;0.0;675.3;0.0;1.2;382.3;886.0;164.8
2026-02-20 16:00:00+00:00;2390.8;286.0;475.2;0.1;634.2;0.0;1.3;396.8;638.6;86.9
2026-02-20 17:00:00+00:00;2369.6;615.2;505.3;0.1;764.1;0.0;0.5;415.2;477.0;64.7
2026-02-20 18:00:00+00:00;1822.2;819.3;511.8;0.0;851.3;0.0;0.0;388.3;713.9;440.7
2026-02-20 19:00:00+00:00;1433.1;902.7;451.8;0.0;739.5;0.0;0.0;424.9;389.6;142.8
2026-02-20 20:00:00+00:00;1436.3;1016.1;394.7;0.4;1145.2;0.0;0.1;434.9;1700.6;1185.8
2026-02-20 21:00:00+00:00;1764.0;1002.6;375.7;0.0;978.3;0.0;0.1;399.4;1394.5;882.3
2026-02-20 22:00:00+00:00;1832.7;840.6;463.3;0.0;1015.6;0.0;0.1;382.4;2037.3;1141.7
2026-02-20 23:00:00+00:00;1861.7;891.8;461.7;0.5;1479.2;0.0;0.1;305.7;2808.6;1329.2
2026-02-21 00:00:00+00:00;1715.2;979.0;467.0;0.0;783.6;0.0;0.0;235.6;1114.7;455.4
2026-02-21 01:00:00+00:00;1582.8;1233.5;404.1;0.0;881.9;0.0;0.0;258.0;651.5;79.4
2026-02-21 02:00:00+00:00;1739.2;1292.8;415.6;0.0;925.0;0.0;0.0;274.4;1070.5;274.7
2026-02-21 03:00:00+00:00;1898.6;906.0;407.2;0.0;1129.3;0.0;0.0;308.3;2039.4;822.3
2026-02-21 04:00:00+00:00;1921.1;1182.4;444.1;0.0;918.7;0.0;0.1;267.7;1146.4;182.7
2026-02-21 05:00:00+00:00;1849.0;1138.4;504.7;0.1;988.2;0.0;0.1;276.8;936.4;165.8
2026-02-21 06:00:00+00:00;1858.2;947.0;501.1;0.2;999.9;0.0;0.1;266.1;677.1;85.3
2026-02-21 07:00:00+00:00;1867.5;835.5;500.3;0.3;1804.4;0.0;0.2;261.4;2077.0;758.1
2026-02-21 08:00:00+00:00;1740.9;670.3;517.2;0.1;1970.3;0.1;0.3;300.4;767.0;197.1
2026-02-21 09:00:00+00:00;1730.3;494.5;495.2;0.1;2103.7;0.1;0.9;305.6;594.8;96.3
2026-02-21 10:00:00+00:00;1910.8;437.4;425.9;0.2;2161.7;0.1;0.7;333.8;751.4;208.8
2026-02-21 11:00:00+00:00;1880.5;475.4;407.4;0.2;2087.0;0.1;0.4;305.7;848.3;284.7
2026-02-21 12:00:00+00:00;1891.4;501.3;404.2;0.1;1692.5;0.1;0.3;306.2;888.3;306.2
2026-02-21 13:00:00+00:00;1855.0;527.7;421.4;0.0;997.7;0.0;0.1;275.9;475.9;74.3
2026-02-21 14:00:00+00:00;1564.6;484.9;618.0;0.1;952.6;0.0;0.1;276.2;899.0;213.6
2026-02-21 15:00:00+00:00;1461.6;499.8;771.2;0.1;1027.0;0.0;0.4;285.4;1284.6;461.0
2026-02-21 16:00:00+00:00;1473.1;381.2;747.1;0.1;1174.1;0.0;0.7;326.3;1480.4;487.4
2026-02-21 17:00:00+00:00;1849.0;363.9;832.3;0.0;1014.8;0.0;0.6;310.3;1145.3;287.7
2026-02-21 18:00:00+00:00;1951.0;293.0;980.3;0.0;708.8;0.0;0.4;302.0;493.3;51.5
2026-02-21 19:00:00+00:00;1948.1;338.0;963.2;0.2;637.0;0.0;0.7;298.1;624.6;128.5
2026-02-21 20:00:00+00:00;1950.1;379.8;984.1;0.2;757.9;0.0;0.4;323.2;819.1;164.7
2026-02-21 21:00:00+00:00;1660.3;478.3;960.7;0.1;528.4;0.0;0.5;344.2;441.2;95.9
2026-02-21 22:00:00+00:00;1587.3;550.1;339.3;0.6;721.6;0.0;0.5;387.2;1198.8;651.4
2026-02-21 23:00:00+00:00;1631.4;604.9;343.9;0.0;1012.4;0.0;0.0;423.1;2118.9;1302.2
2026-02-22 00:00:00+00:00;1648.0;751.9;351.9;0.2;546.4;0.0;0.4;328.8;807.1;179.4
2026-02-22 01:00:00+00:00;1555.6;835.9;350.3;0.3;817.3;0.0;0.0;368.1;1435.8;265.5
2026-02-22 02:00:00+00:00;1545.7;961.0;366.5;0.2;949.5;0.0;0.0;511.8;2010.3;1000.6
2026-02-22 03:00:00+00:00;1627.7;892.5;340.0;0.4;862.2;0.0;0.0;526.8;1635.0;554.9
2026-02-22 04:00:00+00:00;1550.6;947.7;384.6;0.2;841.1;0.0;0.0;389.9;1719.5;704.9
2026-02-22 05:00:00+00:00;1507.0;854.9;488.5;0.2;552.5;0.0;0.1;347.7;598.0;48.6
2026-02-22 06:00:00+00:00;1549.4;821.1;451.2;0.6;873.0;0.0;0.1;350.3;1572.2;643.4
2026-02-22 07:00:00+00:00;1684.8;633.3;418.8;0.3;1535.5;0.0;0.2;381.9;1877.0;720.4
2026-02-22 08:00:00+00:00;1720.3;443.2;423.3;0.2;2695.8;0.0;0.2;358.4;1049.0;278.8
2026-02-22 09:00:00+00:00;1943.0;386.2;426.9;0.0;5024.9;0.1;0.1;385.8;1363.0;419.3
2026-02-22 10:00:00+00:00;1512.8;313.9;429.9;0.0;7913.7;0.2;0.1;406.2;869.5;100.7
2026-02-22 11:00:00+00:00;1511.3;168.1;429.7;0.0;11670.5;0.8;0.2;373.0;2856.5;792.0
2026-02-22 12:00:00+00:00;1701.9;116.0;424.6;0.2;11253.7;0.9;0.3;396.0;2274.0;659.3
2026-02-22 13:00:00+00:00;1999.4;118.5;404.3;0.2;7493.7;0.2;0.1;371.8;1642.0;574.1
2026-02-22 14:00:00+00:00;1943.7;219.8;402.8;0.0;2672.8;0.0;0.5;373.8;1206.9;499.6
2026-02-22 15:00:00+00:00;1839.3;181.4;401.7;0.3;796.7;0.0;0.6;366.6;676.3;220.9
2026-02-22 16:00:00+00:00;1786.2;113.8;403.6;0.3;994.7;0.0;0.8;392.1;1380.1;568.0
2026-02-22 17:00:00+00:00;1725.4;211.5;429.8;0.0;1109.5;0.0;0.4;401.3;1348.3;430.6
2026-02-22 18:00:00+00:00;1612.5;202.8;438.9;0.0;755.4;0.0;0.6;317.0;668.4;217.0
2026-02-22 19:00:00+00:00;1562.2;104.3;436.4;0.0;702.6;0.0;0.6;341.6;854.3;496.6
2026-02-22 20:00:00+00:00;1779.2;31.3;416.7;0.0;559.8;0.0;0.0;337.7;975.5;785.3
2026-02-22 21:00:00+00:00;1766.9;38.4;397.2;0.0;491.3;0.0;0.1;379.8;355.9;186.4
2026-02-22 22:00:00+00:00;1725.7;27.3;392.4;0.0;527.4;0.0;0.1;425.4;517.1;191.2
2026-02-22 23:00:00+00:00;1730.2;2.0;408.3;0.0;836.2;0.0;0.4;425.9;1081.2;282.6
2026-02-23 00:00:00+00:00;1822.8;0.2;396.0;0.0;463.4;0.0;0.8;459.9;254.9;29.3
2026-02-23 01:00:00+00:00;1809.8;0.2;377.0;0.0;411.0;0.0;0.1;427.6;453.3;144.2
2026-02-23 02:00:00+00:00;1822.0;8.6;431.5;0.0;555.5;0.0;0.1;455.8;715.6;384.6
2026-02-23 03:00:00+00:00;1822.4;15.6;502.4;0.2;734.2;0.0;0.1;483.6;902.0;461.1
2026-02-23 04:00:00+00:00;1955.6;6.4;537.6;0.1;1506.8;0.0;0.1;432.5;1562.8;264.7
2026-02-23 05:00:00+00:00;2461.9;4.2;528.1;0.2;1513.8;0.0;0.8;406.9;1086.0;185.3
2026-02-23 06:00:00+00:00;2420.4;17.1;499.5;3.5;1470.5;0.0;0.8;410.4;1812.9;993.1
2026-02-23 07:00:00+00:00;2400.2;25.5;474.3;27.7;3487.5;0.1;1.5;400.5;1225.6;213.4
2026-02-23 08:00:00+00:00;2464.1;5.5;479.3;38.6;6213.8;0.3;0.7;429.2;540.8;37.0
2026-02-23 09:00:00+00:00;2724.8;5.1;719.2;7.1;10365.6;0.4;3.1;465.4;763.8;70.5
2026-02-23 10:00:00+00:00;2937.5;4.4;649.7;29.3;12746.7;0.1;6.9;486.0;1126.2;103.1
2026-02-23 11:00:00+00:00;2992.7;4.8;868.0;1.2;12726.3;0.4;6.7;442.1;1461.6;219.0
2026-02-23 12:00:00+00:00;2649.6;2.2;789.6;12.9;10013.0;0.9;5.2;429.8;627.1;67.7
2026-02-23 13:00:00+00:00;2532.3;3.5;768.4;68.4;5343.7;0.4;1.2;306.0;1214.4;195.3
2026-02-23 14:00:00+00:00;2509.8;2.4;718.9;0.0;1778.7;0.0;0.5;345.3;1586.1;236.5
2026-02-23 15:00:00+00:00;2324.8;7.8;749.6;0.2;1005.5;0.0;1.8;372.7;2280.6;1326.1
2026-02-23 16:00:00+00:00;2289.6;12.8;699.6;0.2;875.3;0.0;3.4;406.3;3160.3;1320.4
2026-02-23 17:00:00+00:00;2559.5;10.1;701.3;48.0;689.6;0.0;4.5;429.2;1138.7;532.7
2026-02-23 18:00:00+00:00;2618.5;13.6;727.5;75.0;591.6;0.0;5.0;374.4;588.3;201.9
2026-02-23 19:00:00+00:00;2581.8;14.0;722.5;84.0;551.5;0.0;0.8;339.8;768.1;405.3
2026-02-23 20:00:00+00:00;2458.2;22.0;707.4;84.4;693.8;0.0;1.2;355.2;1025.9;276.6
2026-02-23 21:00:00+00:00;2160.4;0.2;722.6;87.1;507.8;0.0;0.9;334.7;592.2;392.8
2026-02-23 22:00:00+00:00;2177.8;17.5;720.1;84.4;934.8;0.0;1.0;307.7;1017.8;300.7
2026-02-23 23:00:00+00:00;1983.3;22.9;729.8;84.0;855.0;0.0;0.8;325.7;1569.5;730.1
2026-02-24 00:00:00+00:00;1718.8;10.3;770.0;84.0;502.9;0.0;0.4;312.8;1002.8;467.2
2026-02-24 01:00:00+00:00;1709.1;0.5;770.3;84.2;425.8;0.0;0.0;324.6;194.3;67.0
2026-02-24 02:00:00+00:00;1881.6;10.3;796.1;84.2;386.0;0.0;0.2;384.4;261.0;102.4
2026-02-24 03:00:00+00:00;1946.2;29.8;791.7;87.0;449.5;0.0;0.7;345.6;410.5;220.9
2026-02-24 04:00:00+00:00;2022.8;33.7;729.8;84.4;1040.5;0.0;0.7;329.4;1064.4;452.6
2026-02-24 05:00:00+00:00;2066.9;74.7;816.5;69.1;781.7;0.0;1.2;684.4;522.3;204.3
2026-02-24 06:00:00+00:00;2125.3;76.7;840.8;0.4;1136.7;0.0;0.8;851.5;622.5;364.0
2026-02-24 07:00:00+00:00;2285.0;80.9;819.5;0.0;3042.0;0.0;1.2;841.3;1117.7;469.0
2026-02-24 08:00:00+00:00;2312.8;41.1;738.0;0.2;6699.9;0.2;1.3;797.3;904.0;234.3
2026-02-24 09:00:00+00:00;2607.0;30.3;695.2;0.3;11430.5;1.5;1.9;797.3;758.4;170.8
2026-02-24 10:00:00+00:00;2456.7;35.2;658.4;0.8;15297.2;1.3;3.9;796.0;1075.5;179.6
2026-02-24 11:00:00+00:00;2435.5;49.9;687.8;1.0;16303.7;1.2;6.3;774.6;1054.2;269.0
2026-02-24 12:00:00+00:00;2531.6;70.4;636.6;0.7;13515.5;1.2;2.7;839.9;1197.2;233.4
2026-02-24 13:00:00+00:00;2201.1;94.0;708.1;0.4;7806.7;0.6;1.1;810.4;919.5;180.4
2026-02-24 14:00:00+00:00;2125.5;132.2;784.8;0.1;2552.6;0.0;0.6;316.5;530.3;121.9
2026-02-24 15:00:00+00:00;2153.7;133.0;769.4;0.0;830.4;0.0;0.1;351.7;722.4;159.8
2026-02-24 16:00:00+00:00;2636.9;72.6;764.4;0.1;1527.7;0.0;0.9;356.4;1693.8;520.0
2026-02-24 17:00:00+00:00;2913.5;71.0;765.1;0.1;1261.4;0.0;0.7;401.2;1817.6;333.8
2026-02-24 18:00:00+00:00;2794.7;52.7;747.3;0.4;778.3;0.0;0.7;415.1;679.9;193.6
2026-02-24 19:00:00+00:00;2774.0;35.3;801.5;0.2;567.2;0.0;0.4;416.7;378.0;139.0
2026-02-24 20:00:00+00:00;2262.7;62.4;826.2;0.2;549.6;0.0;0.1;397.1;529.3;184.6
2026-02-24 21:00:00+00:00;1791.1;59.3;760.9;0.2;652.5;0.0;1.1;393.1;508.9;208.7
2026-02-24 22:00:00+00:00;1785.6;63.5;772.0;0.2;525.3;0.0;0.0;393.3;635.5;143.1
2026-02-24 23:00:00+00:00;1906.8;47.3;799.8;0.0;697.5;0.0;0.8;363.3;1289.3;281.6
2026-02-25 00:00:00+00:00;2021.2;71.8;820.7;0.0;493.0;0.0;0.0;408.7;643.9;109.9
2026-02-25 01:00:00+00:00;2015.0;150.0;780.0;0.3;690.8;0.0;0.3;392.9;772.7;154.4
2026-02-25 02:00:00+00:00;2031.6;217.4;790.5;0.0;411.0;0.0;0.1;402.1;311.4;77.4
2026-02-25 03:00:00+00:00;1966.0;290.0;841.1;0.1;471.2;0.0;0.2;435.9;382.7;233.1
2026-02-25 04:00:00+00:00;2002.6;161.0;1112.3;0.2;968.8;0.0;0.1;424.1;1382.7;831.2
2026-02-25 05:00:00+00:00;1995.4;198.8;1109.2;0.3;1035.6;0.0;0.7;798.6;1388.2;394.0
2026-02-25 06:00:00+00:00;2213.8;251.6;1017.0;2.5;2180.2;0.2;1.1;843.2;2493.4;1595.4
2026-02-25 07:00:00+00:00;2086.0;300.9;910.3;149.0;6099.8;0.7;1.4;852.7;1107.5;362.4
2026-02-25 08:00:00+00:00;2093.8;165.8;784.4;5.3;12950.1;1.2;1.9;914.4;1122.4;193.0
2026-02-25 09:00:00+00:00;2213.6;141.4;863.1;0.7;20252.8;2.6;2.5;925.0;1098.4;147.9
2026-02-25 10:00:00+00:00;2030.1;372.2;663.6;1.6;24215.0;3.1;5.5;882.8;1480.0;367.6
2026-02-25 11:00:00+00:00;1897.6;132.0;664.6;1.7;20185.1;2.9;6.1;938.7;2120.3;434.9
2026-02-25 12:00:00+00:00;1990.4;307.3;716.0;1.2;11432.8;1.4;5.6;857.9;818.8;221.5
2026-02-25 13:00:00+00:00;2089.4;141.8;777.2;0.5;5446.0;1.0;1.8;459.4;2192.0;1243.6
2026-02-25 14:00:00+00:00;2172.8;167.0;587.3;0.1;1548.3;0.0;2.7;286.8;1063.9;420.6
